Epoch,Avg. Loss,PSNR,SSIM
1,188378619077.91876,-112.75031608948284,0.7878941893577576
2,817.6386380103327,-29.12561406125021,0.7978660464286804
3,814.8697468419228,-29.110881943244586,0.7741612792015076
4,810.7484160392515,-29.088861088638698,0.8223327398300171
5,805.2365611414756,-29.059234854683783,0.7792630791664124
6,803.4342805923955,-29.04950358083348,0.7848079800605774
7,780.4972463300152,-28.923713751680854,0.7956686615943909
8,777.9953839701991,-28.909770202259125,0.7937651872634888
9,773.1851758403163,-28.882835187754665,0.816291332244873
10,773.1505274618826,-28.882640565079512,0.8193337917327881
11,759.6200974987399,-28.805964464774853,0.8198792934417725
12,757.4167228452621,-28.793348895876107,0.8094703555107117
13,755.1137352728075,-28.78012370014993,0.8031050562858582
14,753.2265770696824,-28.769256353901334,0.8222883939743042
15,749.3128798946258,-28.746631977243368,0.8251060843467712
16,734.9255432128906,-28.6624334206413,0.790742814540863
17,713.4217530281313,-28.53346347329294,0.7815417647361755
18,702.2070443430255,-28.464651818709438,0.8222577571868896
19,696.4241776004915,-28.428738400102137,0.8327038288116455
20,692.362049225838,-28.403332546633404,0.874177098274231
21,684.4238885694934,-28.353251593916443,0.7887261509895325
22,682.7497849987399,-28.34261572050327,0.7963636517524719
23,681.5714060137349,-28.335113621710004,0.8026701807975769
24,680.6203431160219,-28.32904925616385,0.8218145966529846
25,679.6250499110068,-28.322693779039355,0.7925808429718018
26,675.8468304049584,-28.298482813746737,0.8276370763778687
27,671.1502819430443,-28.268197769661548,0.8354179263114929
28,667.7611306467364,-28.246211358370562,0.7969264984130859
29,665.0249704668598,-28.22837952569825,0.8460326790809631
30,662.9728188791582,-28.214957231969635,0.8020090460777283
31,660.7532258064516,-28.20039292040633,0.8044459223747253
32,660.4131910754788,-28.19815739263798,0.8452817797660828
33,660.1457456527218,-28.196398287918434,0.8307245969772339
34,659.8886433262979,-28.194706542248863,0.8335055112838745
35,659.6277656801285,-28.192989280941823,0.8074619770050049
36,659.3891627157888,-28.191418050888927,0.8250303864479065
37,659.171604673324,-28.189984908624567,0.7903115749359131
38,658.9305117699407,-28.1883961801425,0.7996789813041687
39,658.7194415676978,-28.187004814785105,0.8213317394256592
40,658.4695467056766,-28.185356942507095,0.8052908182144165
41,658.2352416992187,-28.183811305651254,0.7963420748710632
42,658.1863303892075,-28.18348858362207,0.8446909189224243
43,658.1607444517074,-28.183319755329226,0.8101473450660706
44,658.1419189453125,-28.18319553141364,0.8405393958091736
45,658.1185300765499,-28.183041190277734,0.8131124377250671
46,658.0902893066407,-28.18285482455282,0.8270754218101501
47,658.0605011970766,-28.18265823899886,0.856383740901947
48,658.0461520287298,-28.182563539004484,0.837373673915863
49,658.018631178333,-28.182381904276177,0.8010836243629456
50,657.9932043260144,-28.182214082963974,0.8509542942047119
51,657.9644611973916,-28.18202436588595,0.834389328956604
52,657.9605967860068,-28.181998858467722,0.8284502625465393
53,657.9573093537362,-28.181977159337585,0.8345522284507751
54,657.9547508978075,-28.181960271836886,0.7943410277366638
55,657.9525860201928,-28.181945982161988,0.8161831498146057
56,657.9499553065147,-28.181928617586752,0.8351512551307678
57,657.9483858170048,-28.181918257810285,0.7982795238494873
58,657.9463762837072,-28.181904993387512,0.8371902704238892
59,657.9439175513482,-28.181888763859856,0.8432347774505615
60,657.9408270066784,-28.1818683637982,0.8298587203025818
61,657.937638608871,-28.1818473177273,0.8098170161247253
62,657.9374189807522,-28.181845867995744,0.8027668595314026
63,657.9372101814516,-28.181844489743103,0.8123073577880859
64,657.9370471585181,-28.18184341365304,0.8060396909713745
65,657.9367975050403,-28.181841765727164,0.8575043082237244
66,657.9366108555947,-28.18184053368123,0.814338207244873
67,657.9364339520854,-28.181839365966486,0.8718862533569336
68,657.9361721900202,-28.18183763811198,0.8356783390045166
69,657.9359746133127,-28.18183633393552,0.8155873417854309
70,657.9357595136089,-28.181834914091745,0.7932624816894531
71,657.935533585087,-28.181833422767927,0.8069644570350647
72,657.9355285644531,-28.181833389627386,0.8502442240715027
73,657.9355246267011,-28.181833363634816,0.8222743272781372
74,657.9355182278541,-28.181833321396876,0.8307123780250549
75,657.9355113367881,-28.181833275909863,0.8389230966567993
76,657.9355134041078,-28.181833289555968,0.7707471251487732
77,657.9355042488344,-28.181833229123225,0.843325138092041
78,657.9355008033015,-28.18183320637972,0.7990159392356873
79,657.935496077999,-28.181833175188626,0.803175151348114
80,657.9354902698147,-28.181833136849576,0.8009929060935974
81,657.9354859382876,-28.181833108257738,0.8058277368545532
82,657.9354848554058,-28.181833101109778,0.8229149580001831
83,657.9354826896422,-28.18183308681386,0.8408365845680237
84,657.9354884978263,-28.181833125152913,0.8150096535682678
85,657.9354866273942,-28.181833112806437,0.8082605004310608
86,657.9354840678553,-28.18183309591126,0.8160284161567688
87,657.9354880056073,-28.181833121903843,0.8423948287963867
88,657.9354852491809,-28.181833103709035,0.8021938800811768
89,657.9354857413999,-28.18183310695811,0.8227247595787048
90,657.9354861351751,-28.181833109557367,0.8381776809692383
91,657.9354830834174,-28.181833089413114,0.7964685559272766
92,657.9354883009388,-28.181833123853288,0.7978521585464478
93,657.9354858398438,-28.181833107607922,0.8283216953277588
94,657.9354906635899,-28.181833139448827,0.7839482426643372
95,657.935484756962,-28.18183310045996,0.8101391792297363
96,657.9354871196132,-28.18183311605551,0.7763463258743286
97,657.9354871196132,-28.18183311605551,0.8218755722045898
98,657.9354885962701,-28.181833125802726,0.826873242855072
99,657.9354904667024,-28.1818331381492,0.8297781348228455
100,657.9354901713709,-28.181833136199756,0.8172023892402649
