Epoch,Avg. Loss,PSNR,SSIM
1,0.11030678849980513,9.573977593885981,0.8347151875495911
2,0.0018866262982808238,27.24314116086927,0.8607651591300964
3,0.0013529323635944348,28.687239143055127,0.8700156807899475
4,0.0011623745864535618,29.346538937923093,0.8815261721611023
5,0.001100549088655126,29.583905815008325,0.8828275203704834
6,0.0009972876475567124,30.01179560114613,0.8728446960449219
7,0.0010176702767935352,29.923929097835323,0.8612784147262573
8,0.0009236935121371839,30.34472106775446,0.8736417293548584
9,0.0038888349470821643,24.101804891211437,0.8761025071144104
10,0.0009033468345203354,30.44145472944301,0.8749086260795593
11,0.0008607268933326113,30.65134627331206,0.8763290047645569
12,0.0008325498092097638,30.79589774376781,0.8850865960121155
13,0.0008174423872015946,30.875428463767193,0.8772028684616089
14,0.0008470557101428827,30.72088025546515,0.8771585822105408
15,0.0008598336443682847,30.65585565409263,0.8742083311080933
16,0.0008810398583565557,30.55004443605268,0.8813604712486267
17,0.0008784125356444446,30.56301475122623,0.8625171184539795
18,0.0008892613453575115,30.50970585299077,0.8704833388328552
19,0.000892361709508329,30.49459073199958,0.8829379081726074
20,0.0009080222838896317,30.419034932723626,0.8781059980392456
21,0.0007341904234260427,31.341912846104982,0.8730792999267578
22,0.0007265393756449329,31.38740843634489,0.8781303763389587
23,0.0007257517466563532,31.392119102847104,0.8751403093338013
24,0.0007250158628283128,31.396524912725393,0.8781514167785645
25,0.0007243783547115442,31.400345354007484,0.8774933815002441
26,0.0007238594325859219,31.40345761951135,0.8769412040710449
27,0.0007233186088439435,31.406703616493527,0.8810458183288574
28,0.0007228840016544501,31.40931386637835,0.8852857351303101
29,0.000722476724515341,31.411761396819706,0.8811183571815491
30,0.000723062665616013,31.408240621081376,0.8865988254547119
31,0.0007236693843658947,31.40459800293945,0.8882384300231934
32,0.0007285549352194093,31.375376955574854,0.8744384050369263
33,0.000728703840773261,31.374489414368682,0.8845665454864502
34,0.0007292150144442068,31.37144397856972,0.8670394420623779
35,0.0007258858278996951,31.39131682622797,0.8883745074272156
36,0.0007192926881984009,31.430943543957618,0.8809738755226135
37,0.000721367479142902,31.418434405415564,0.8875525593757629
38,0.0007205104183577982,31.423597350407068,0.8824107646942139
39,0.0007159113548397752,31.45140749322423,0.8799373507499695
40,0.000712828893791155,31.470147049311453,0.8779571652412415
41,0.0006996807752067747,31.551000588251984,0.8869764804840088
42,0.0006987922530773749,31.556519183204706,0.8826065063476562
43,0.0006979173273046988,31.561960192419306,0.8877902626991272
44,0.0006972130769582008,31.566344758398323,0.879151463508606
45,0.0006964787421582326,31.570921345225255,0.8826334476470947
46,0.0006957807334958579,31.57527601245632,0.8965206742286682
47,0.0006950354987417357,31.579930133754452,0.8897099494934082
48,0.0006942604057361567,31.584776022223924,0.8838160634040833
49,0.0006935877118133724,31.588986097921104,0.8910205960273743
50,0.0006928049836612681,31.593889969017898,0.8897634148597717
