Epoch,Avg. Loss,PSNR,SSIM
1,0.061376959037303336,12.119946327832306,0.8669384717941284
2,0.000949450978160806,30.225274537430387,0.8869336247444153
3,0.000831982891553403,30.79885604214498,0.884968638420105
4,0.0008155130773983246,30.88569070311759,0.8916409611701965
5,0.0008638654902844203,30.635538748532255,0.893497109413147
6,0.0007482315562798035,31.25963979605885,0.876034677028656
7,0.0007587437054144014,31.199048988361334,0.8957231640815735
8,0.0007693991771388759,31.138482825005273,0.8986713290214539
9,0.0007796825884983899,31.080821641293348,0.8854572772979736
10,0.0007771520866694267,31.094939825659655,0.8909819722175598
11,0.0024706189586114788,26.071942302891365,0.8517581224441528
12,0.0008536367881189687,30.68726876933171,0.8807768225669861
13,0.000733146674307958,31.348091311293764,0.8864043354988098
14,0.0013795109657119974,28.602748429707454,0.8734413981437683
15,0.000736096357881983,31.330653311009517,0.8849206566810608
16,0.0007079203250184921,31.500156185135594,0.8883386254310608
17,0.0007043128676366168,31.522343770733386,0.8827870488166809
18,0.0007386943663046214,31.31535213138409,0.8943784832954407
19,0.0007112412913362711,31.4798303820356,0.8939402103424072
20,0.0007170285892654608,31.444635278570253,0.8890971541404724
21,0.0006687798169839239,31.747168418859854,0.8875417113304138
22,0.0006668041824790719,31.760016847560223,0.9036856889724731
23,0.0006646988219482114,31.773750909292513,0.8950806260108948
24,0.0006622810132579474,31.789576954370318,0.8957140445709229
25,0.0006609170780901622,31.79853025819854,0.9004908204078674
26,0.000659578043735069,31.807338097337215,0.9052888751029968
27,0.0006585375467370002,31.814194585521168,0.8865794539451599
28,0.0006550554116919399,31.837219611163473,0.8833162188529968
29,0.0006534286008880961,31.84801860163562,0.8899043798446655
30,0.0006513646791367609,31.861757951599955,0.8915019035339355
31,0.0006490142424996889,31.8774577258152,0.9003485441207886
32,0.000647179856444825,31.88975008656294,0.8977540135383606
33,0.0006456720850718774,31.899879894363647,0.8874974846839905
34,0.0006431598842182956,31.91681051644482,0.870978593826294
35,0.0006428620064617847,31.918822405498737,0.9010372757911682
36,0.0006393499227466055,31.942613829634794,0.8951595425605774
37,0.0006395846737252078,31.94101951736809,0.9038252234458923
38,0.0006370047632243577,31.958573202010385,0.896270215511322
39,0.0006368634783169022,31.95953655526678,0.8909516334533691
40,0.000634744498643401,31.97401054486013,0.8988187909126282
41,0.00063057493982303,32.00263292885347,0.9092385768890381
42,0.0006303601863866943,32.00411224735819,0.9078207612037659
43,0.0006303138026488726,32.004431825640445,0.8892675638198853
44,0.0006300915643494921,32.00596334669892,0.9087617993354797
45,0.0006300947560350414,32.0059413478659,0.899467408657074
46,0.000629684923973193,32.008767045280635,0.8956566452980042
47,0.0006295457319522217,32.00972716051599,0.9017174243927002
48,0.0006292420842318574,32.01182239102679,0.9027913808822632
49,0.0006292716577111369,32.0116182836192,0.8869707584381104
50,0.0006287451929808843,32.01525322285689,0.8989505171775818
