Epoch,Avg. Loss,PSNR,SSIM
1,0.014269854944676585,18.455804415347373,0.7331091165542603
2,0.005075068495590969,22.94558091925794,0.7703001499176025
3,0.0036670679791608422,24.35681039125628,0.7716515064239502
4,0.003407101815125617,24.676148881267107,0.7859867215156555
5,0.003190454847537299,24.961473972895618,0.7678483724594116
6,0.003109452704521181,25.073160445175038,0.7891363501548767
7,0.0030365506459683763,25.1761947097772,0.7910783290863037
8,0.0029385097774766466,25.31872859893571,0.7881876230239868
9,0.002887604570470326,25.394622794613873,0.7799361348152161
10,0.002843395688362234,25.461626994672507,0.784450113773346
11,0.0028220884658535445,25.494293762550114,0.7585176825523376
12,0.002662458781441309,25.74717106982748,0.807274341583252
13,0.0026252466490909827,25.808298871886937,0.8101798295974731
14,0.0025966307166980385,25.855898097484115,0.7903414368629456
15,0.0025218903800485874,25.982737949931803,0.7922665476799011
16,0.002328954104481603,26.328390698022794,0.8030823469161987
17,0.0023212619991707898,26.34275838272005,0.7841593027114868
18,0.002315314851611773,26.353899424344057,0.8034512996673584
19,0.0023100464198791367,26.36379292967248,0.7896285653114319
20,0.0023055252908261697,26.372301093560875,0.7817294597625732
21,0.0023042396546981143,26.374723536775335,0.8013023138046265
22,0.0022999007245310286,26.38290909947136,0.8173903226852417
23,0.0022950315898950494,26.392113322519123,0.806955873966217
24,0.0022884437607624485,26.40459756031373,0.7960206270217896
25,0.002284678157205193,26.411749703837977,0.7966241836547852
26,0.0022788359170441527,26.422869441867654,0.7906252145767212
27,0.0022767521492768994,26.426842447735723,0.7899563908576965
28,0.002271421765328594,26.437022170140978,0.7947207689285278
29,0.002268723444806021,26.442184409660186,0.788307249546051
30,0.0022642304859823445,26.450793664875793,0.8108984231948853
31,0.0022459359192438556,26.486026391323556,0.8047401309013367
32,0.0022452785788862916,26.48729767013769,0.8041987419128418
33,0.002244528935057214,26.488747915745662,0.8042476177215576
34,0.0022437495002987067,26.490256307985142,0.7967498898506165
35,0.0022428492396934043,26.49199917932739,0.8001976609230042
36,0.002241657774653485,26.494306887633954,0.8271423578262329
37,0.002240687413588564,26.49618725358006,0.799824059009552
38,0.0022396139611632585,26.49826833891259,0.8078116774559021
39,0.0022383852539918786,26.500651638829176,0.7974692583084106
40,0.002237603166952623,26.502169319649724,0.7846894264221191
41,0.002236282855008805,26.50473265812291,0.8115366101264954
42,0.002235495548958814,26.506261905083406,0.7935842871665955
43,0.0022344517664904325,26.50829015706301,0.7956599593162537
44,0.00223313896147057,26.51084251258109,0.8291962146759033
45,0.0022322105136501117,26.51264850681835,0.8045390844345093
46,0.002229626276621469,26.51767926011445,0.8115266561508179
47,0.0022295812450206817,26.517766975142912,0.7854654788970947
48,0.002229277273843867,26.51835911326254,0.8155207633972168
49,0.0022290404440646204,26.518820515400666,0.812369167804718
50,0.0022287374062818274,26.51941097836897,0.8348844051361084
