Epoch,Avg. Loss,PSNR,SSIM
1,0.021903912393870063,16.59478306195791,0.784812867641449
2,0.0024023486191101927,26.193639693020593,0.8099634647369385
3,0.0022401070515161176,26.497312268569885,0.8000528812408447
4,0.0021869898817230187,26.601532262545554,0.8128852248191833
5,0.0020719140930038306,26.8362825554256,0.7809415459632874
6,0.002100308513968149,26.777169071361328,0.8229426741600037
7,0.0021641697816209356,26.647086713248402,0.8279275298118591
8,0.002071386463965001,26.837388660947727,0.808612048625946
9,0.0019863791630381315,27.019378491447036,0.8166475296020508
10,0.0019808796296986583,27.031419140353723,0.8164023756980896
11,0.0017228321040967261,27.637570439780777,0.8309869766235352
12,0.0017104118244616428,27.668993097494855,0.8177188634872437
13,0.001703160440630455,27.68744438826324,0.8261058330535889
14,0.0016960642866879782,27.705576905081244,0.8083840608596802
15,0.0016941582890529039,27.71046014990752,0.8284428715705872
16,0.001694135223076185,27.71051927953353,0.8110249042510986
17,0.0016869117004143942,27.7290764949529,0.8272280693054199
18,0.0016794233552670749,27.74839811497291,0.8026590943336487
19,0.0016866472476821566,27.729757380417404,0.8385588526725769
20,0.0016745180297589918,27.761101719923225,0.8186078667640686
21,0.0016487191405952692,27.828533201458747,0.825009286403656
22,0.0016475634546237882,27.83157849897978,0.8198180198669434
23,0.001646756948745773,27.833704953098106,0.8428395390510559
24,0.0016459455975460623,27.835845233619033,0.8334487676620483
25,0.0016451242224071374,27.838013031431473,0.8384253978729248
26,0.001644166201573475,27.840542836463825,0.8309147953987122
27,0.0016425424307216874,27.844834027786668,0.8452275991439819
28,0.0016411603067991625,27.848489954502856,0.8332157731056213
29,0.0016397906125944068,27.852116041476975,0.8319616913795471
30,0.001638718775483478,27.85495570367866,0.8330970406532288
31,0.0016332177525664616,27.86955908078117,0.8299140930175781
32,0.0016329584020153484,27.870248783406705,0.8145586848258972
33,0.001632634475553786,27.871110369529255,0.8430396318435669
34,0.0016325260678246565,27.871398752767682,0.82533198595047
35,0.001632177641323612,27.872325756997213,0.7953793406486511
36,0.0016316871363437633,27.873631102789446,0.8238577842712402
37,0.0016312569193790577,27.874776331464442,0.8223745226860046
38,0.0016309023771378679,27.87572034262736,0.824351966381073
39,0.0016302775715484393,27.87738446191756,0.8380925059318542
40,0.0016299895097060771,27.878151906214562,0.8329077959060669
41,0.0016285396399377478,27.88201665900639,0.8268860578536987
42,0.0016284562689600202,27.882238996132983,0.823074996471405
43,0.001628414425523322,27.882350590208205,0.8101274371147156
44,0.0016282042070023476,27.882911274488936,0.8325573801994324
45,0.0016281898094099214,27.882949677673025,0.8204702734947205
46,0.0016280763844289947,27.88325223182808,0.8383182287216187
47,0.0016279886192907297,27.88348635439761,0.8180988430976868
48,0.0016278784647103385,27.8837802209788,0.822939932346344
49,0.0016278480349466522,27.883861403955663,0.8229107856750488
50,0.0016277521387574486,27.884117253467867,0.819055438041687
