Epoch,Avg. Loss,PSNR,SSIM
1,0.11192740533862171,9.510635637833303,0.7843049764633179
2,0.0027324509677672726,25.634476224685304,0.7859843373298645
3,0.002526122202526685,25.97545644042247,0.7916756272315979
4,0.0025132530815468513,25.997637762760732,0.8018139600753784
5,0.0022315608446893953,26.513912673927482,0.8033642768859863
6,0.002192648032388494,26.590310764206578,0.787073016166687
7,0.00214286647808284,26.690048889854268,0.7809236645698547
8,0.002106378891495358,26.764635060445165,0.7792143225669861
9,0.0034434380667661964,24.630077237730625,0.8073625564575195
10,0.0019738265471466654,27.04691014243295,0.7938883900642395
11,0.0020127927402226633,26.96200942653209,0.7965176701545715
12,0.001994468693064652,27.00172776368921,0.8080081343650818
13,0.002035401752417463,26.91349855904443,0.797633171081543
14,0.0020823862388716793,26.81438714857446,0.7979270219802856
15,0.0021002602281241125,26.77726891629618,0.7949298024177551
16,0.0021254075372101095,26.725577836410523,0.8038374185562134
17,0.002027064933047176,26.931323393127087,0.7902233004570007
18,0.0020759848983845676,26.827758100586976,0.7940593957901001
19,0.002060470566919133,26.860335848355362,0.807708203792572
20,0.0020697299433288783,26.840863172355,0.8015684485435486
21,0.0019098988256095726,27.18989638324665,0.7938908934593201
22,0.001907148382301671,27.196155161265793,0.8036651611328125
23,0.0019050678329416335,27.20089555973789,0.7936716079711914
24,0.00190295327829323,27.205718744710076,0.8024702072143555
25,0.0019007257514822155,27.210805413197793,0.7969173789024353
26,0.0018984227589566884,27.216070682852095,0.794852077960968
27,0.0018949060244286876,27.224123234711467,0.8064538240432739
28,0.0018904569021880202,27.23433219044781,0.8109908103942871
29,0.0018867356126823088,27.242889530400255,0.805402398109436
30,0.0018830719947470253,27.251330754567054,0.8182113170623779
31,0.001879329414080391,27.259970888838133,0.815980851650238
32,0.0018761778363023363,27.267259987584822,0.797464907169342
33,0.0018748720329805043,27.270283691453304,0.8096758723258972
34,0.0018695025639343357,27.28273934895014,0.7870875597000122
35,0.0018648259839692627,27.29361688106179,0.814839780330658
36,0.0018671950651829882,27.288103090957428,0.8048855662345886
37,0.001856879259499446,27.31216334622044,0.8129528164863586
38,0.0018517168796392575,27.324254145276146,0.8058245182037354
39,0.0018452875302885775,27.339359530342193,0.8043107390403748
40,0.0018393679553463896,27.353313838713248,0.7991233468055725
41,0.0018235072547410783,27.390925045258232,0.8162434101104736
42,0.001822329101026774,27.393731894632904,0.8038963675498962
43,0.001821441121823635,27.39584862786259,0.8097952604293823
44,0.0018202302334465591,27.398736764151902,0.8019770979881287
45,0.0018187823789890232,27.402192620460497,0.8038597702980042
46,0.0018173083145125004,27.405713864330117,0.8218304514884949
47,0.001816046050106742,27.408731431201744,0.8167714476585388
48,0.0018147334719103268,27.411871503404683,0.8071481585502625
49,0.001813731928525022,27.41426901711182,0.816062867641449
50,0.0018121427226665818,27.418076006848196,0.8125190734863281
